"","congressionaldistrict","fips","czone","d2_turnout_2002_2010","d2_shnr_2002_2004","d2_shnr_2002_2006","d2_shnr_2002_2008","d2_shnr_2002_2010","d2_shnr_2002_2012","d2_shnr_2002_2014","d2_shnr_2002_2016","d2_shnr_distr_2002_2010","d2_shnr_solidd_2002_2010","d2_shnr_solidr_2002_2010","d2_shnr_competitive_2002_2010","d2_rwin_2002_2004","d2_rwin_2002_2006","d2_rwin_2002_2008","d2_rwin_2002_2010","d2_rwin_2002_2012","d2_rwin_2002_2014","d2_rwin_2002_2016","d2_cfavg_demlib_2002_2004","d2_cfavg_demlib_2002_2006","d2_cfavg_demlib_2002_2008","d2_cfavg_demlib_2002_2010","d2_cfavg_demlib_2002_2012","d2_cfavg_demlib_2002_2014","d2_cfavg_demlib_2002_2016","d2_cfavg_demmod_2002_2004","d2_cfavg_demmod_2002_2006","d2_cfavg_demmod_2002_2008","d2_cfavg_demmod_2002_2010","d2_cfavg_demmod_2002_2012","d2_cfavg_demmod_2002_2014","d2_cfavg_demmod_2002_2016","d2_cfavg_repmod_2002_2004","d2_cfavg_repmod_2002_2006","d2_cfavg_repmod_2002_2008","d2_cfavg_repmod_2002_2010","d2_cfavg_repmod_2002_2012","d2_cfavg_repmod_2002_2014","d2_cfavg_repmod_2002_2016","d2_cfavg_repcon_2002_2004","d2_cfavg_repcon_2002_2006","d2_cfavg_repcon_2002_2008","d2_cfavg_repcon_2002_2010","d2_cfavg_repcon_2002_2012","d2_cfavg_repcon_2002_2014","d2_cfavg_repcon_2002_2016","d2_nominate_demlib_2002_2010","d2_nominate_demmod_2002_2010","d2_nominate_repmod_2002_2010","d2_nominate_repcon_2002_2010","d2_teaparty_2002_2010","d_party_2002_2004","d_party_2004_2006","d_party_2006_2008","d_party_2008_2010","d_party_2010_2012","d_party_2012_2014","d_party_2014_2016","d_imp_usch_pd","d_imp_otch_lag_pd","reg_midatl","reg_encen","reg_wncen","reg_satl","reg_escen","reg_wscen","reg_mount","reg_pacif","l_shind_manuf_cbp","l_sh_routine33","l_task_outsource","shnr_pres2000","shnr_pres1996","l_sh_pop_f","l_sh_pop_edu_c","l_sh_fborn","l_sh_pop_age_1019","l_sh_pop_age_2029","l_sh_pop_age_3039","l_sh_pop_age_4049","l_sh_pop_age_5059","l_sh_pop_age_6069","l_sh_pop_age_7079","l_sh_pop_age_8000","l_sh_pop_white","l_sh_pop_black","l_sh_pop_asian","l_sh_pop_hispanic","sh_district_2002","majority_white","redistrict_2004","redistrict_2006","redistrict_2012","redistrict_2016","house20_r","house16_r","d2_shnr_2016_20","d2_shnr_2002_2020","rep_control","_merge"
"2220","NY 23",36033,18400,NA,-33.3164863586426,-42.7862396240234,-43.0537986755371,-57.1996803283691,-57.1996803283691,-45.261791229248,-37.8250999450684,-50.6139640808105,0,0,-57.1996803283691,0,0,0,-100,-100,0,0,0,0,0,100,100,100,100,0,0,0,0,0,-100,-100,0,0,0,-100,-100,-100,-100,0,0,0,0,0,100,100,0,100,-100,0,0,0,0,0,1,0,1,0,0.712076798472687,0.68075958617085,1,0,0,0,0,0,0,0,0.167699962854385,25.8889045715332,-1.33306121826172,0.462855339050293,0.373897284269333,0.451108872890472,0.35859289765358,0.0372550562024117,0.14475691318512,0.135272026062012,0.17366136610508,0.159130915999413,0.109379276633263,0.0726913586258888,0.0586302652955055,0.0341651365160942,0.840341091156006,0.066276840865612,0.00379395321942866,0.040149413049221,0.0805245563387871,1,0,0,1,0,53.7213249206543,56.5314903259277,-0.0281016230583191,-40.6352653503418,1,"matched (3)"
"2221","NY 21",36035,18500,NA,5.14931678771973,-4.11376667022705,7.33357381820679,14.2295751571655,14.2295751571655,28.2196254730225,31.774320602417,15.7977561950684,14.2295751571655,0,0,0,0,0,0,0,99.9941711425781,99.9941711425781,0,0,100,100,100,99.9941711425781,99.9941711425781,0,0,-100,-100,-100,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,99.9941711425781,99.9941711425781,0,0,0,0,0,0,0,0,0,0,0.99994170665741,0,1.1650666106933,1.63974245117963,1,0,0,0,0,0,0,0,0.2901830971241,30.40114402771,-0.507074534893036,0.551086485385895,0.446279019117355,0.507381081581116,0.392417907714844,0.0194287579506636,0.145443320274353,0.104661084711552,0.145552262663841,0.151889309287071,0.121729344129562,0.0808926299214363,0.0752818956971169,0.0483358465135098,0.959871470928192,0.0180124565958977,0.00532021140679717,0.016051422804594,0.0471027940511703,1,0,0,1,0,67.8832092285156,74.5863952636719,-0.0670318007469177,25.0711345672607,1,"matched (3)"
"2222","NY 23",36035,18500,NA,-27.8926849365234,-32.9328422546387,-31.4462299346924,-32.0731506347656,-32.0731506347656,-18.082820892334,-14.5275115966797,-50.6139640808105,0,0,-32.0731506347656,0,0,0,-100,-100,0,0,0,0,0,100,100,100,100,0,0,0,0,0,-100,-100,0,0,0,-100,-100,-100,-100,0,0,0,0,0,100,100,0,100,-100,0,0,0,0,0,1,0,1,0,1.1650666106933,1.63974245117963,1,0,0,0,0,0,0,0,0.2901830971241,30.40114402771,-0.507074534893036,0.551086485385895,0.446279019117355,0.507381081581116,0.392417907714844,0.0194287579506636,0.145443320274353,0.104661084711552,0.145552262663841,0.151889309287071,0.121729344129562,0.0808926299214363,0.0752818956971169,0.0483358465135098,0.959871470928192,0.0180124565958977,0.00532021140679717,0.016051422804594,0.036203321069479,1,0,0,1,0,67.8832092285156,74.5863952636719,-0.0670318007469177,-21.2306976318359,1,"matched (3)"
"2223","NY 26",36037,18000,0.0641179382801056,-25.0178699493408,-25.644905090332,-20.5179691314697,-5.28723001480103,-5.28723001480103,20.9060840606689,14.7524890899658,-3.04926037788391,0,0,-5.28723001480103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735051807010098,1.1707502123803,1,0,0,0,0,0,0,0,0.198381453752518,32.5895538330078,-0.0623230636119843,0.58658629655838,0.517865419387817,0.507752180099487,0.463052958250046,0.0216166973114014,0.152757987380028,0.103495113551617,0.154513835906982,0.157859861850739,0.113500081002712,0.0761470943689346,0.0666887536644936,0.0409474894404411,0.946943819522858,0.021268842741847,0.00483683962374926,0.0149743249639869,0.0905239805579185,1,0,0,1,0,66.8312606811523,71.3855590820312,-0.0455429553985596,10.1981906890869,1,"matched (3)"
"2224","NY 20",36039,18600,0.11073562502861,-9.34226512908936,-25.8339653015137,-35.7053298950195,-17.9189376831055,-17.9189376831055,-6.14745616912842,-16.5845699310303,-20.4817714691162,0,0,-17.9189376831055,0,-100,-100,0,0,0,0,0,100,100,0,0,-0.0208130776882172,-0.0208130776882172,0,0,0,0,0,0.0208130776882172,0.0208130776882172,0,-100,-100,0,0,-99.9791870117188,0,0,0,0,0,0,99.9791870117188,0,0,0,0,0,100,0,1,0,1,0.000208130775718018,0,0,0.35059002828893,0.557019652479004,1,0,0,0,0,0,0,0,0.118959918618202,32.7612533569336,-0.0571003556251526,0.571976125240326,0.513584077358246,0.484220325946808,0.421093046665192,0.0635750591754913,0.140989735722542,0.115758895874023,0.137835875153542,0.153231665492058,0.127793341875076,0.0900508314371109,0.0720406696200371,0.042099803686142,0.907563030719757,0.0552754439413548,0.00539475027471781,0.0430542603135109,0.0750345289707184,1,0,0,1,0,51.1339721679688,65.133918762207,-0.139999449253082,-30.5845165252686,1,"matched (3)"
"2225","NY 23",36041,18500,NA,-22.0592918395996,-26.1761131286621,-26.093090057373,-32.5240669250488,-32.5240669250488,-22.417932510376,-20.4794654846191,-50.6139640808105,0,0,-32.5240669250488,0,0,0,-100,-100,0,0,0,0,0,100,100,100,100,0,0,0,0,0,-100,-100,0,0,0,-100,-100,-100,-100,0,0,0,0,0,100,100,0,100,-100,0,0,0,0,0,1,0,1,0,1.1650666106933,1.63974245117963,1,0,0,0,0,0,0,0,0.2901830971241,30.40114402771,-0.507074534893036,0.68187552690506,0.59985876083374,0.50009298324585,0.461461961269379,0.0152444690465927,0.120840303599834,0.0797545984387398,0.117493957281113,0.162855550646782,0.157650128006935,0.124558471143246,0.0940695330500603,0.0470347665250301,0.977319180965424,0.0044617960229516,0.00148726534098387,0.0105967652052641,0.00880918931216002,1,0,0,1,0,67.8925857543945,73.2767028808594,-0.0538411736488342,-25.863582611084,1,"matched (3)"
"2226","NY 24",36043,17700,0.144610017538071,-32.4275360107422,-52.5487060546875,-42.9643859863281,-42.958683013916,-42.958683013916,-15.7575016021729,-44.758731842041,-46.9201927185059,0,0,-42.958683013916,0,-100,-100,0,0,14.4572792053223,14.4572792053223,0,0,0,0,0,0,0,0,100,100,0,0,-14.4572792053223,-14.4572792053223,0,-100,-100,0,0,0,0,0,0,0,0,0,14.4572792053223,14.4572792053223,0,0,-100,100,0,0,1,0,1,0.144572794437408,0.144572794437408,0,1.07882962089629,1.22381730343392,1,0,0,0,0,0,0,0,0.173447117209435,31.8870487213135,-0.310658365488052,0.536457240581512,0.458540141582489,0.514985918998718,0.439650237560272,0.0201313123106956,0.148912727832794,0.105949372053146,0.135641887784004,0.149890571832657,0.120974123477936,0.0847781226038933,0.0779642090201378,0.0511586740612984,0.978332042694092,0.00510655483230948,0.00408213958144188,0.00900243688374758,0.0984587222337723,1,0,0,1,0,58.9295616149902,52.5288696289062,0.0640069246292114,-38.358039855957,1,"matched (3)"
"2227","NY 23",36045,18300,NA,-19.5432300567627,-29.5107479095459,-23.0225505828857,-47.5611686706543,-47.5611686706543,-32.0021438598633,-23.6977100372314,-50.6139640808105,0,0,-47.5611686706543,0,0,0,-100,-100,0,0,0,0,0,100,100,100,100,0,0,0,0,0,-100,-100,0,0,0,-100,-100,-100,-100,0,0,0,0,0,100,100,0,100,-100,0,0,0,0,0,1,0,1,0,0.474795867443935,0.7780888168767,1,0,0,0,0,0,0,0,0.180778816342354,27.8940029144287,-1.10276591777802,0.5199334025383,0.424121767282486,0.482306838035583,0.466308981180191,0.0368361696600914,0.146557122468948,0.165333196520805,0.161019533872604,0.136676862835884,0.0961624532938004,0.0624496601521969,0.0530884750187397,0.0301240403205156,0.887057244777679,0.058323934674263,0.00919114332646132,0.0418568439781666,0.167545884847641,1,0,0,1,0,64.1909790039062,72.5723037719727,-0.0838132500648499,-32.0790328979492,1,"matched (3)"
"2228","NY 9",36047,19400,0.074168473482132,-4.32137250900269,-29.8059844970703,-29.8059844970703,18.1033515930176,18.1033515930176,8.50690269470215,11.2702188491821,4.86613798141479,18.1033515930176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55.1730690002441,0,0,0,0,0,0,55.1730690002441,0,0,0,0,0,12.0996294021606,12.0996294021606,0,0,0,0,0,-12.0996294021606,-12.0996294021606,0,0,0,0,0,0,0,0,0,0.120996296405792,0,0,0.4045813879527,0.932234383253538,1,0,0,0,0,0,0,0,0.0818857550621033,35.010082244873,0.352293103933334,0.162580505013466,0.158486604690552,0.53091561794281,0.420959889888763,0.377949595451355,0.146084934473038,0.154399052262306,0.154932051897049,0.137983784079552,0.10219906270504,0.0703164637088776,0.0530810132622719,0.0299988724291325,0.412005543708801,0.364394009113312,0.0753725841641426,0.1978959441185,0.306768238544464,0,0,0,1,0,20.0714168548584,9.27384853363037,0.10797568410635,22.0677871704102,0,"matched (3)"
"2229","NY 13",36047,19400,0.074168473482132,-19.5748386383057,-16.0208168029785,-33.0166397094727,-19.9903755187988,-19.9903755187988,-27.3001155853271,-14.1190767288208,-19.3975276947021,0,0,-19.9903755187988,0,0,-100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-25.3360633850098,-25.3360633850098,0,0,0,100,100,25.3360633850098,25.3360633850098,0,0,100,-100,0,0,0,1,1,0.253360629081726,0,0,0.4045813879527,0.932234383253538,1,0,0,0,0,0,0,0,0.0818857550621033,35.010082244873,0.352293103933334,0.162580505013466,0.158486604690552,0.53091561794281,0.420959889888763,0.377949595451355,0.146084934473038,0.154399052262306,0.154932051897049,0.137983784079552,0.10219906270504,0.0703164637088776,0.0530810132622719,0.0299988724291325,0.412005543708801,0.364394009113312,0.0753725841641426,0.1978959441185,0.338406354188919,0,0,0,1,0,20.0714168548584,9.27384853363037,0.10797568410635,-3.32150840759277,0,"matched (3)"
"2230","NY 11",36047,19400,0.074168473482132,-12.6598243713379,-4.88479518890381,-6.19832944869995,-3.23079371452332,-3.23079371452332,-14.35728931427,-12.5807046890259,-3.23079371452332,-3.23079371452332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79.8848495483398,0,0,0,0,0,0,79.8848495483398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4045813879527,0.932234383253538,1,0,0,0,0,0,0,0,0.0818857550621033,35.010082244873,0.352293103933334,0.162580505013466,0.158486604690552,0.53091561794281,0.420959889888763,0.377949595451355,0.146084934473038,0.154399052262306,0.154932051897049,0.137983784079552,0.10219906270504,0.0703164637088776,0.0530810132622719,0.0299988724291325,0.412005543708801,0.364394009113312,0.0753725841641426,0.1978959441185,1,0,0,0,1,0,20.0714168548584,9.27384853363037,0.10797568410635,-1.78313636779785,0,"matched (3)"
"2231","NY 12",36047,19400,0.074168473482132,11.8896827697754,8.59450054168701,8.13206005096436,0,0,5.74462509155273,5.47568273544312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9042692184448,96.2046051025391,0,0,0,0,0,-14.9042663574219,-96.2046051025391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4045813879527,0.932234383253538,1,0,0,0,0,0,0,0,0.0818857550621033,35.010082244873,0.352293103933334,0.162580505013466,0.158486604690552,0.53091561794281,0.420959889888763,0.377949595451355,0.146084934473038,0.154399052262306,0.154932051897049,0.137983784079552,0.10219906270504,0.0703164637088776,0.0530810132622719,0.0299988724291325,0.412005543708801,0.364394009113312,0.0753725841641426,0.1978959441185,0.634362697601318,0,0,0,1,0,20.0714168548584,9.27384853363037,0.10797568410635,16.273250579834,0,"matched (3)"
"2232","NY 10",36047,19400,0.074168473482132,7.53946685791016,6.07259511947632,5.80911588668823,7.209632396698,7.209632396698,0.932447612285614,1.02015483379364,7.209632396698,7.209632396698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65818929672241,0,0,0,0,0,0,-1.65818858146667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4045813879527,0.932234383253538,1,0,0,0,0,0,0,0,0.0818857550621033,35.010082244873,0.352293103933334,0.162580505013466,0.158486604690552,0.53091561794281,0.420959889888763,0.377949595451355,0.146084934473038,0.154399052262306,0.154932051897049,0.137983784079552,0.10219906270504,0.0703164637088776,0.0530810132622719,0.0299988724291325,0.412005543708801,0.364394009113312,0.0753725841641426,0.1978959441185,1,0,0,0,1,0,20.0714168548584,9.27384853363037,0.10797568410635,11.817723274231,0,"matched (3)"
"2233","NY 8",36047,19400,0.074168473482132,1.55699849128723,-1.0583907365799,3.49114537239075,18.8202438354492,18.8202438354492,3.41964817047119,22.2709350585938,4.91333293914795,18.8202438354492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50113606452942,0,0,0,0,0,0,-2.50113701820374,0,0,0,0,0,20.5437831878662,20.5437831878662,0,0,0,0,0,-20.5437831878662,-20.5437831878662,0,0,0,0,0,0,0,0,0,0.205437839031219,0,0,0.4045813879527,0.932234383253538,1,0,0,0,0,0,0,0,0.0818857550621033,35.010082244873,0.352293103933334,0.162580505013466,0.158486604690552,0.53091561794281,0.420959889888763,0.377949595451355,0.146084934473038,0.154399052262306,0.154932051897049,0.137983784079552,0.10219906270504,0.0703164637088776,0.0530810132622719,0.0299988724291325,0.412005543708801,0.364394009113312,0.0753725841641426,0.1978959441185,0.435141354799271,0,0,0,1,0,20.0714168548584,9.27384853363037,0.10797568410635,33.0685043334961,0,"matched (3)"
"2234","NY 23",36049,18300,NA,-21.0208721160889,-33.0413360595703,-23.7645320892334,-45.1685371398926,-45.1685371398926,-26.9878273010254,-18.9332599639893,-50.6139640808105,0,0,-45.1685371398926,0,0,0,-100,-100,0,0,0,0,0,100,100,100,100,0,0,0,0,0,-100,-100,0,0,0,-100,-100,-100,-100,0,0,0,0,0,100,100,0,100,-100,0,0,0,0,0,1,0,1,0,0.474795867443935,0.7780888168767,1,0,0,0,0,0,0,0,0.180778816342354,27.8940029144287,-1.10276591777802,0.584791004657745,0.473889231681824,0.503451585769653,0.328784465789795,0.0113197742030025,0.169499710202217,0.105181112885475,0.143631234765053,0.158551067113876,0.109300769865513,0.0816508308053017,0.0625742301344872,0.0345531478524208,0.98170280456543,0.00393408536911011,0.00233818287961185,0.00638361042365432,0.03966174274683,1,0,0,1,0,73.4253158569336,77.0892715454102,-0.0366395115852356,-22.5972156524658,1,"matched (3)"
"2235","NY 26",36051,18000,0.0486778020858765,-18.5820751190186,-20.5692291259766,-21.5086574554443,-6.7946252822876,-6.7946252822876,18.2137699127197,11.4361610412598,-3.04926037788391,0,0,-6.7946252822876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735051807010098,1.1707502123803,1,0,0,0,0,0,0,0,0.198381453752518,32.5895538330078,-0.0623230636119843,0.592718064785004,0.502588868141174,0.498367726802826,0.485167533159256,0.0259296111762524,0.166226208209991,0.144447207450867,0.150307804346085,0.159464001655579,0.110962569713593,0.0686015412211418,0.0507555045187473,0.0304377563297749,0.94039922952652,0.0301268491894007,0.00764830224215984,0.0226806364953518,0.099902868270874,1,0,0,1,0,59.9399375915527,67.2243270874023,-0.0728438496589661,4.15177154541016,1,"matched (3)"
"2236","NY 23",36053,17700,NA,-36.0265426635742,-40.7678070068359,-44.9785461425781,-48.8209075927734,-48.8209075927734,-7.17634582519531,-53.6971168518066,-50.6139640808105,0,0,-48.8209075927734,0,0,0,-100,-100,-100,-100,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,0,0,0,0,0,0,0,0,100,-100,0,0,0,0,0,1,1,0,0,1.07882962089629,1.22381730343392,1,0,0,0,0,0,0,0,0.173447117209435,31.8870487213135,-0.310658365488052,0.553211688995361,0.489044278860092,0.509310066699982,0.501622378826141,0.0224363133311272,0.172347754240036,0.118618682026863,0.144554376602173,0.155124500393867,0.117409020662308,0.0744084939360619,0.0571420341730118,0.0330928415060043,0.964934289455414,0.0131910545751452,0.00557307619601488,0.0105701247230172,0.106309786438942,1,0,0,1,0,51.0023956298828,48.7051734924316,0.0229722261428833,-51.3998947143555,1,"matched (3)"
"2237","NY 26",36055,18000,0.0361045300960541,-17.0124225616455,-20.8337059020996,-19.9086360931396,-6.66935443878174,-6.66935443878174,1.07471644878387,-4.95990514755249,-3.04926037788391,0,0,-6.66935443878174,0,0,0,0,-1.11758708953857e-06,-1.11758708953857e-06,-1.11758708953857e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961849510669708,0,0,0.735051807010098,1.1707502123803,1,0,0,0,0,0,0,0,0.198381453752518,32.5895538330078,-0.0623230636119843,0.466233223676682,0.412375688552856,0.518147349357605,0.587123930454254,0.0730856209993362,0.147828966379166,0.126443028450012,0.150774538516998,0.15483795106411,0.115098670125008,0.0684768855571747,0.0593913309276104,0.0389301329851151,0.791414320468903,0.137456938624382,0.0243723001331091,0.0531248673796654,0.217300131917,1,0,0,1,0,39.8384857177734,44.586742401123,-0.0474825501441956,-9.70816230773926,0,"matched (3)"
"2238","NY 25",36055,18000,0.0361045300960541,35.741943359375,-14.6505565643311,-22.620698928833,-9.39738750457764,-9.39738750457764,-2.2124171257019,-8.17483711242676,-22.9169063568115,0,0,-9.39738750457764,0,0,-100,0,0,0.00795722007751465,0.00795722007751465,0,0,100,0,0,0,0,0,0,0,0,0,-0.00795557908713818,-0.00795557908713818,0,0,-100,-100,-100,-99.9920425415039,-99.9920425415039,0,0,0,100,100,100,100,0,0,-100,100,0,0,0,1,1,1,7.95722007751465e-05,0,0.735051807010098,1.1707502123803,1,0,0,0,0,0,0,0,0.198381453752518,32.5895538330078,-0.0623230636119843,0.466233223676682,0.412375688552856,0.518147349357605,0.587123930454254,0.0730856209993362,0.147828966379166,0.126443028450012,0.150774538516998,0.15483795106411,0.115098670125008,0.0684768855571747,0.0593913309276104,0.0389301329851151,0.791414320468903,0.137456938624382,0.0243723001331091,0.0531248673796654,0.14079649746418,1,0,0,1,0,39.8384857177734,44.586742401123,-0.0474825501441956,-12.9230937957764,0,"matched (3)"
"2239","NY 29",36055,18000,0.0361045300960541,-22.7169189453125,-24.5832405090332,-24.9504623413086,-14.6505470275879,-14.6505470275879,-6.60993480682373,-12.6791296005249,-20.8626575469971,0,0,-14.6505470275879,0,0,-100,0,-1.86264514923096e-06,-1.86264514923096e-06,-1.86264514923096e-06,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,0,0,0,100,100,100,100,0,0,-100,100,0,0,0,1,1,0.941206991672516,0,0,0.735051807010098,1.1707502123803,1,0,0,0,0,0,0,0,0.198381453752518,32.5895538330078,-0.0623230636119843,0.466233223676682,0.412375688552856,0.518147349357605,0.587123930454254,0.0730856209993362,0.147828966379166,0.126443028450012,0.150774538516998,0.15483795106411,0.115098670125008,0.0684768855571747,0.0593913309276104,0.0389301329851151,0.791414320468903,0.137456938624382,0.0243723001331091,0.0531248673796654,0.315249979496002,1,0,0,1,0,39.8384857177734,44.586742401123,-0.0474825501441956,-17.4273872375488,0,"matched (3)"
"2240","NY 28",36055,18000,0.0361045300960541,-3.31875538825989,-3.58424639701843,-8.05659294128418,3.43905687332153,3.43905687332153,11.0766563415527,5.05506086349487,-2.4653525352478,3.43905687332153,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308095216751099,0,0,0.735051807010098,1.1707502123803,1,0,0,0,0,0,0,0,0.198381453752518,32.5895538330078,-0.0623230636119843,0.466233223676682,0.412375688552856,0.518147349357605,0.587123930454254,0.0730856209993362,0.147828966379166,0.126443028450012,0.150774538516998,0.15483795106411,0.115098670125008,0.0684768855571747,0.0593913309276104,0.0389301329851151,0.791414320468903,0.137456938624382,0.0243723001331091,0.0531248673796654,0.448688298463821,1,0,0,1,0,39.8384857177734,44.586742401123,-0.0474825501441956,0.306804180145264,0,"matched (3)"
"2241","NY 21",36057,18500,0.0602316558361053,7.66591453552246,0.578895211219788,7.92406177520752,22.2839946746826,22.2839946746826,32.7926712036133,24.4172744750977,15.7977561950684,22.2839946746826,0,0,0,0,0,0,0,0.00333189964294434,0.00333189964294434,0,0,100,100,100,30.9079704284668,30.9079704284668,0,0,-100,-100,-100,-30.9113025665283,-30.9113025665283,0,0,0,0,0,-30.9046382904053,0,0,0,0,0,0,30.9079704284668,0.003332260530442,0,0,0,0,0,0,0,0,0,0.309046387672424,3.33189964294434e-05,0,1.1650666106933,1.63974245117963,1,0,0,0,0,0,0,0,0.2901830971241,30.40114402771,-0.507074534893036,0.487939268350601,0.406137615442276,0.522491335868835,0.389292061328888,0.0316649228334427,0.140138402581215,0.103021644055843,0.134565860033035,0.148245751857758,0.115353666245937,0.0799468904733658,0.0883761197328568,0.0629878491163254,0.948740661144257,0.0115072019398212,0.00529089896008372,0.0690633282065392,0.0748350545763969,1,0,0,1,0,55.149341583252,47.5964736938477,0.0755286812782288,31.970142364502,1,"matched (3)"
"2242","NY 2",36059,19400,0.0398594737052917,-1.82399749755859,-6.45464515686035,-0.976616144180298,4.96376132965088,4.96376132965088,7.1792631149292,9.26395606994629,2.33990550041199,4.96376132965088,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4045813879527,0.932234383253538,1,0,0,0,0,0,0,0,0.0818857550621033,35.010082244873,0.352293103933334,0.399191051721573,0.39333912730217,0.518699288368225,0.599213361740112,0.178648293018341,0.131957426667213,0.104114964604378,0.15181890130043,0.160579189658165,0.122019954025745,0.0812502279877663,0.0735082551836967,0.0377604626119137,0.792993724346161,0.100913122296333,0.0473120398819447,0.0998708158731461,0.0757958218455315,1,0,0,1,0,44.1204376220703,46.380729675293,-0.0226029455661774,7.00366401672363,0,"matched (3)"
