congressionaldistrict,cty_fips,czone,dhs2_tot_cont_2002_2010,dhs2_cont_tcile1_2002_2004,dhs2_cont_tcile1_2002_2006,dhs2_cont_tcile1_2002_2008,dhs2_cont_tcile1_2002_2010,dhs2_cont_tcile1_2002_2012,dhs2_cont_tcile1_2002_2014,dhs2_cont_tcile1_2002_2016,dhs2_cont_tcile2_2002_2004,dhs2_cont_tcile2_2002_2006,dhs2_cont_tcile2_2002_2008,dhs2_cont_tcile2_2002_2010,dhs2_cont_tcile2_2002_2012,dhs2_cont_tcile2_2002_2014,dhs2_cont_tcile2_2002_2016,dhs2_cont_tcile3_2002_2004,dhs2_cont_tcile3_2002_2006,dhs2_cont_tcile3_2002_2008,dhs2_cont_tcile3_2002_2010,dhs2_cont_tcile3_2002_2012,dhs2_cont_tcile3_2002_2014,dhs2_cont_tcile3_2002_2016,d2_turnout_2002_2010,d2_shnr_2002_2004,d2_shnr_2002_2006,d2_shnr_2002_2008,d2_shnr_2002_2010,d2_shnr_2002_2012,d2_shnr_2002_2014,d2_shnr_2002_2016,d2_shnr_distr_2002_2010,d2_shnr_solidd_2002_2010,d2_shnr_solidr_2002_2010,d2_shnr_competitive_2002_2010,d2_rwin_2002_2004,d2_rwin_2002_2006,d2_rwin_2002_2008,d2_rwin_2002_2010,d2_rwin_2002_2012,d2_rwin_2002_2014,d2_rwin_2002_2016,d2_cfavg_demlib_2002_2004,d2_cfavg_demlib_2002_2006,d2_cfavg_demlib_2002_2008,d2_cfavg_demlib_2002_2010,d2_cfavg_demlib_2002_2012,d2_cfavg_demlib_2002_2014,d2_cfavg_demlib_2002_2016,d2_cfavg_demmod_2002_2004,d2_cfavg_demmod_2002_2006,d2_cfavg_demmod_2002_2008,d2_cfavg_demmod_2002_2010,d2_cfavg_demmod_2002_2012,d2_cfavg_demmod_2002_2014,d2_cfavg_demmod_2002_2016,d2_cfavg_repmod_2002_2004,d2_cfavg_repmod_2002_2006,d2_cfavg_repmod_2002_2008,d2_cfavg_repmod_2002_2010,d2_cfavg_repmod_2002_2012,d2_cfavg_repmod_2002_2014,d2_cfavg_repmod_2002_2016,d2_cfavg_repcon_2002_2004,d2_cfavg_repcon_2002_2006,d2_cfavg_repcon_2002_2008,d2_cfavg_repcon_2002_2010,d2_cfavg_repcon_2002_2012,d2_cfavg_repcon_2002_2014,d2_cfavg_repcon_2002_2016,d2_nominate_demlib_2002_2010,d2_nominate_demmod_2002_2010,d2_nominate_repmod_2002_2010,d2_nominate_repcon_2002_2010,d2_teaparty_2002_2010,d_party_2002_2004,d_party_2004_2006,d_party_2006_2008,d_party_2008_2010,d_party_2010_2012,d_party_2012_2014,d_party_2014_2016,d_imp_usch_pd,d_imp_otch_lag_pd,reg_midatl,reg_encen,reg_wncen,reg_satl,reg_escen,reg_wscen,reg_mount,reg_pacif,l_shind_manuf_cbp,l_sh_routine33,l_task_outsource,shnr_pres2000,shnr_pres1996,l_sh_pop_f,l_sh_pop_edu_c,l_sh_fborn,l_sh_pop_age_1019,l_sh_pop_age_2029,l_sh_pop_age_3039,l_sh_pop_age_4049,l_sh_pop_age_5059,l_sh_pop_age_6069,l_sh_pop_age_7079,l_sh_pop_age_8000,l_sh_pop_white,l_sh_pop_black,l_sh_pop_asian,l_sh_pop_hispanic,sh_district_2002,majority_white,redistrict_2004,redistrict_2006,redistrict_2012,redistrict_2016
MS 3,28155,10502,-141.86131,-193.15164,-195.34706,-161.97702,-198.89548,-198.89551,-200,-200,-94.300972,-82.624512,-131.82993,-158.29645,-158.29645,-200,-200,-147.79314,-115.91882,41.34296,-114.84177,-114.84177,-148.83617,-22.185547,,28.35821,28.35821,-6.9639864,4.5088348,4.5088348,9.6473694,10.585493,3.9013088,0,4.5088348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.762705580578309,4.163002225196667,0,0,0,0,1,0,0,0,.36864659,30.110901,-.28005892,.68270981,.62037534,.51670873,.33735299,.0052457741,.15455605,.11084127,.13745871,.14047018,.10695551,.09141247,.071789391,.048183408,.7755003,.20934525,.0017485914,.01690305,.0010084593,1,0,0,1,0
MS 1,28155,10502,173.72601,199.5825,199.91592,199.99977,199.99939,199.99939,199.99931,199.99933,14.770097,49.617096,144.31715,155.04771,155.04771,146.44511,148.47917,54.593296,88.957855,172.67844,170.95853,170.95853,168.45872,178.31358,,17.219479,-4.5569124,-28.847254,-8.5829554,-8.5829554,-3.4444213,-2.5062978,-17.16888,0,0,-8.5829554,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,100,100,100,0,0,-100,-100,-100,-100,-100,0,0,-100,100,0,0,0,1,1,0,0,0,2.762705580578309,4.163002225196667,0,0,0,0,1,0,0,0,.36864659,30.110901,-.28005892,.68270981,.62037534,.51670873,.33735299,.0052457741,.15455605,.11084127,.13745871,.14047018,.10695551,.09141247,.071789391,.048183408,.7755003,.20934525,.0017485914,.01690305,.013567931,1,0,0,1,0
MS 3,28157,3101,-141.86131,-193.15164,-195.34706,-161.97702,-198.89548,-198.89548,-197.46915,-199.22974,-94.300972,-82.624512,-131.82993,-158.29645,-158.29645,-192.79698,-195.08728,-147.79314,-115.91882,41.34296,-114.84177,-114.84177,-112.58206,-167.73351,,62.61227,62.61227,-2.6836753,1.5961289,1.596126,-58.980324,-58.4193,3.9013088,0,1.5961289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.8419086986237723,1.328573920917203,0,0,0,0,1,0,0,0,.31066075,26.248735,-1.2230165,.35804889,.26577252,.48079908,.25049886,.00067882077,.1613654,.140128,.14720714,.14536463,.096780449,.076706752,.060027152,.042086888,.31216058,.68211794,.0002909232,.0043638479,.014607379,0,0,0,1,0
MS 3,28159,10502,-141.86131,-193.15164,-195.34706,-161.97702,-198.89548,-198.89551,-200,-200,-94.300972,-82.624512,-131.82993,-158.29645,-158.29645,-200,-200,-147.79314,-115.91882,41.34296,-114.84177,-114.84177,-148.83617,-22.185547,,36.65707,36.65707,-9.5168352,-3.5077631,-3.5077631,2.0963192,2.4329007,3.9013088,0,-3.5077631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.762705580578309,4.163002225196667,0,0,0,0,1,0,0,0,.36864659,30.110901,-.28005892,.55850691,.5007453,.51631945,.34879032,.010912699,.15843254,.12410714,.12792659,.14082341,.10972222,.086359128,.069295637,.043948412,.55262899,.43249008,.00084325398,.012053572,.028000023,1,0,0,1,0
MS 1,28159,10502,173.72601,199.5825,199.91592,199.99977,199.99939,199.99939,199.99931,199.99933,14.770097,49.617096,144.31715,155.04771,155.04771,146.44511,148.47917,54.593296,88.957855,172.67844,170.95853,170.95853,168.45872,178.31358,,25.925928,-1.5740693,-20.502645,-1.157403,-1.157403,4.4466791,4.7832608,-17.16888,0,0,-1.157403,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,100,100,100,0,0,-100,-100,-100,-100,-100,0,0,-100,100,0,0,0,1,1,0,0,0,2.762705580578309,4.163002225196667,0,0,0,0,1,0,0,0,.36864659,30.110901,-.28005892,.55850691,.5007453,.51631945,.34879032,.010912699,.15843254,.12410714,.12792659,.14082341,.10972222,.086359128,.069295637,.043948412,.55262899,.43249008,.00084325398,.012053572,.00019741444,1,0,0,1,0
MS 1,28161,4702,173.72601,199.5825,199.91592,199.99977,199.99939,199.99939,199.99896,199.99889,14.770097,49.617096,144.31715,155.04771,155.04771,126.52898,113.91881,54.593296,88.957855,172.67844,170.95853,170.95853,169.55869,169.40631,,32.87323,-9.8497753,-29.802826,-16.159678,-16.159678,-64.048859,-15.221008,-17.16888,0,0,-16.159678,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,100,100,100,0,0,-100,-100,-100,-100,-100,0,0,-100,100,0,0,0,1,1,1,0,0,1.808447621463999,2.218872318963395,0,0,0,0,1,0,0,0,.22159666,31.540304,-.51580882,.48018292,.41249186,.52287185,.31397119,.0039077466,.14780477,.11853497,.12903225,.14205807,.11746226,.094398893,.071182288,.041529384,.60462803,.38656041,.00084284728,.0097310552,.018612541,1,0,0,1,0
MS 2,28163,3002,100.99932,20.034452,92.884674,100.6742,94.510216,94.510216,-96.369896,-155.31082,33.018692,104.31116,130.53499,120.98707,120.98707,51.826443,14.2925,65.254501,91.410706,64.727875,53.971481,53.971481,-43.985443,-62.156303,,-1.6704798,-3.6905825,-11.865938,-.54305196,-.54305196,-39.893631,-1.1333615,-5.6925416,-.54305196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08700156764947,.8029769559437183,0,0,0,0,1,0,0,0,.27530178,28.471554,-.68528867,.51251537,.4662056,.491243,.34001619,.038900137,.15997016,.13456962,.14682582,.14597322,.096912853,.070339978,.055845678,.034530535,.44736937,.53959286,.0036235745,.043802623,.040120587,0,0,0,1,0
MO 9,29001,26107,98.816833,140.21251,186.18588,198.0677,81.493622,81.493629,65.912521,-200,16.826744,44.617252,73.960045,-6.7851291,-6.7851357,-200,-200,71.328316,94.772636,166.29907,137.63098,137.63098,131.33095,127.78256,.062777817,-7.0029259,-10.476917,-21.688187,27.341635,27.341635,33.729954,32.328751,29.506947,0,0,27.341635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100,-100,100,100,100,100,100,100,100,0,0,-100,100,100,0,0,0,0,0,0,0,.5736755495343431,.9676449448373177,0,0,1,0,0,0,0,0,.16887838,27.997473,-.87169993,.5960499,.51182991,.5313288,.51118952,.019698123,.17984545,.241302,.10809945,.11834888,.09180446,.064179048,.052968733,.039476316,.95816153,.011971014,.013892781,.012611602,.043332811,1,0,0,1,0
MO 6,29003,29503,1.4674245,159.67981,86.586311,193.72609,132.66678,132.66678,131.38312,113.79073,.78905916,-19.624063,65.089218,22.767422,22.767422,-122.3277,-105.75552,40.136166,-46.732079,99.9739,-40.409374,-40.409374,-80.348396,-104.99492,-.0060403347,.17037392,-3.0945837,-4.1021643,2.1605551,2.1605551,.026679039,6.9016695,5.2793503,0,2.1605551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,-100,-100,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,.609908917554332,.8637306369012974,0,0,1,0,0,0,0,0,.18616353,31.492716,-.52330673,.60367239,.53890121,.51273346,.43237761,.0062454524,.15280136,.10605142,.13915838,.1597138,.11902741,.076461315,.06554693,.043293718,.98381031,.0041838465,.0022435121,.0083676931,.026168015,1,0,0,1,0
MO 6,29005,29505,1.4674245,159.67981,86.586311,193.72609,132.66678,132.66678,131.38312,113.79073,.78905916,-19.624063,65.089218,22.767422,22.767422,-122.3277,-105.75552,40.136166,-46.732079,99.9739,-40.409374,-40.409374,-80.348396,-104.99492,.029241472,-1.7149925,-5.7665291,-9.2174826,.10641217,.10641217,3.239733,6.7247152,5.2793503,0,.10641217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,-100,-100,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,.7497382026958554,.6248933249255657,0,0,1,0,0,0,0,0,.22887067,26.791159,-.98768902,.63966906,.51177216,.50186622,.40822223,.0034214619,.15645412,.094867811,.11399689,.14214619,.1311042,.085225508,.097200625,.071228616,.96998447,.020528771,.001399689,.0066874027,.010521938,1,0,0,1,0
MO 9,29007,24702,98.816833,140.21251,186.18588,198.0677,81.493622,81.493607,-200,-200,16.826744,44.617252,73.960045,-6.7851291,-6.7851291,-168.69008,-155.06305,71.328316,94.772636,166.29907,137.63098,137.63098,117.94234,105.57361,-.039883524,-3.3084989,-2.2083282,-19.142267,31.211107,31.211107,45.499386,42.825859,29.506947,0,0,31.211107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100,-100,100,100,100,100,100,100,100,0,0,-100,100,100,0,0,0,0,0,0,0,1.152807811000081,5.505615666476899,0,0,1,0,0,0,0,0,.31066284,31.02071,-.55467254,.53593975,.45752743,.54295439,.32169831,.0071945228,.13681197,.11770394,.14389046,.14590183,.11255947,.080919042,.07720574,.052063592,.91080338,.071906552,.0034425405,.0073105637,.041855533,1,0,0,1,0
MO 7,29009,29800,8.878705,165.96066,112.17624,119.68659,158.52272,158.52272,168.82234,159.24695,4.2966213,19.347023,-5.0976496,-137.43573,-137.43573,-154.53046,-121.08767,104.48042,95.166992,72.405228,80.460144,80.460144,80.831093,78.225342,.094711065,-2.5762498,-5.6778727,-1.6708255,-6.2794867,-6.2794867,-3.767097,-.34883022,-8.874094,0,-6.2794867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100,-100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,1.018721704366225,2.279464009025212,0,0,1,0,0,0,0,0,.21233797,29.301844,-.27215767,.65599918,.5736416,.50417525,.34645459,.034783889,.1443399,.10811526,.13284329,.13881211,.11902381,.10264628,.072419874,.039723612,.94087034,.0011467215,.0026756837,.050367538,.053548563,1,0,0,1,0
MO 4,29011,29902,171.67969,12.825058,114.22391,111.98255,176.47427,176.47427,165.98143,168.17429,7.1054258,36.711056,48.703777,124.12189,124.12189,110.38029,111.01545,57.739033,130.52681,73.579865,193.97829,193.97829,192.71712,192.03807,.091259956,.13542175,.48396587,-1.6833186,10.7588,10.7588,17.414034,18.020088,21.592697,0,0,10.7588,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,-100,0,100,100,0,0,0,1,0,0,0,2.118384969923665,2.69995730639442,0,0,1,0,0,0,0,0,.29466864,28.283428,-.79876983,.72926652,.63376921,.51016665,.34262702,.0070967227,.15110438,.10836457,.12941551,.14608085,.1063711,.081652179,.076628655,.048401244,.96930069,.0028705844,.0027908459,.0094888769,.019636501,1,0,0,1,0
MO 4,29013,29502,171.67969,12.825058,114.22391,111.98255,176.47427,176.47427,165.98143,168.17429,7.1054258,36.711056,48.703777,124.12189,124.12189,110.38029,111.01545,57.739033,130.52681,73.579865,193.97829,193.97829,192.71712,192.03807,-.080024302,2.3754358,.52010715,6.1829863,27.05073,27.05073,37.810318,41.766983,21.592697,0,0,27.05073,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,-100,0,100,100,0,0,0,1,0,0,0,.3322128248750483,.6231029257893453,0,0,1,0,0,0,0,0,.12410665,33.579605,.3200911,.55631572,.47391102,.51234013,.31556892,.0090674357,.15780941,.10142317,.13421005,.14297724,.10898937,.091274843,.076142438,.05386417,.97327811,.0060649733,.001501231,.010748814,.026410833,1,0,0,1,0
MO 4,29015,29504,171.67969,12.825058,114.22391,111.98255,176.47427,176.47427,165.98143,168.17429,7.1054258,36.711056,48.703777,124.12189,124.12189,110.38029,111.01545,57.739033,130.52681,73.579865,193.97829,193.97829,192.71712,192.03807,.093809932,3.6532164,-2.6454778,3.5718651,22.521915,22.521915,31.309668,30.428043,21.592697,0,0,22.521915,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,-100,0,100,100,0,0,0,1,0,0,0,1.318541390551944,2.498384281773514,0,0,1,0,0,0,0,0,.30605012,28.116274,-.97816896,.57249486,.49139404,.50454021,.33151788,.0065774154,.12427241,.073748544,.11088475,.14138533,.15081491,.15389988,.09848661,.046565775,.97962749,.0014551805,.0012805588,.0089057041,.029497927,1,0,0,1,0
MO 8,29017,25701,104.238,-163.76175,-69.374557,-97.744141,174.22244,174.22244,179.32826,174.37868,-200,-200,-199.9456,28.866192,28.866192,67.662689,78.752449,-200,-200,-200,97.704926,97.704926,145.79785,136.2984,.064222902,2.5821626,.79737306,.21852255,-1.3041496,-1.3041496,-2.9507756,.32610893,-3.2190263,0,-1.3041496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,.9160566125109728,1.751817397773102,0,0,1,0,0,0,0,0,.22566292,29.617283,-.82222569,.67331082,.5421142,.50536203,.24208146,.0039903568,.15479259,.10890348,.13600466,.14689501,.12137335,.09585169,.069249317,.034167428,.9778868,.0020783108,.0021614432,.0056530051,.019061891,1,0,0,1,0
MO 9,29019,29601,98.816833,140.21251,186.18588,198.0677,81.493622,81.493607,-200,-200,16.826744,44.617252,73.960045,-6.7851291,-6.7851291,-132.59537,-124.80666,71.328316,94.772636,166.29907,137.63098,137.63098,112.0662,94.448296,-.026715785,-12.766379,-13.547314,-31.855658,27.874762,27.874762,34.635128,30.844673,29.506947,0,0,27.874762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100,-100,100,100,100,100,100,100,100,0,0,-100,100,100,0,0,0,0,0,0,0,.439679157495438,.8174049114535,0,0,1,0,0,0,0,0,.1389737,31.508884,-.3809312,.49666736,.46875691,.51687658,.65858138,.045343805,.16030534,.22227472,.1444328,.13920593,.092075542,.052778065,.037894782,.024488019,.8542679,.085431218,.029641058,.017814165,.22449492,1,0,0,1,0
MO 6,29021,29503,1.4674245,159.67981,86.586311,193.72609,132.66678,132.66678,131.38312,113.79073,.78905916,-19.624063,65.089218,22.767422,22.767422,-122.3277,-105.75552,40.136166,-46.732079,99.9739,-40.409374,-40.409374,-80.348396,-104.99492,.0059503317,.32545328,-1.7485738,-5.1252842,2.9664576,2.9664576,-4.156971,6.9468856,5.2793503,0,2.9664576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,-100,-100,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,.609908917554332,.8637306369012974,0,0,1,0,0,0,0,0,.18616353,31.492716,-.52330673,.49014726,.44309086,.5084188,.43477324,.010686295,.14609642,.14089863,.14548013,.14357311,.10421173,.076815739,.067641109,.045070816,.92727739,.043617293,.0044884766,.024256378,.1401941,1,0,0,1,0
MO 8,29023,25702,104.238,-163.76175,-69.374557,-97.744141,174.22244,174.22244,179.32826,174.37868,-200,-200,-199.9456,28.866192,28.866192,67.662689,78.752449,-200,-200,-200,97.704926,97.704926,145.79785,136.2984,.14927104,1.6864777,1.7929316,.24340749,-2.3046732,-2.3046732,.076448917,2.3995519,-3.2190263,0,-2.3046732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,1.253134366198823,1.31390702714841,0,0,1,0,0,0,0,0,.25568897,29.309183,-1.0292118,.64584607,.54759765,.52093375,.36226264,.01416791,.13827783,.11914258,.13181785,.14463992,.12039053,.096826293,.077788927,.041794114,.92159933,.052169234,.0043555927,.010081484,.066519089,1,0,0,1,0
MO 6,29025,29503,1.4674245,159.67981,86.586311,193.72609,132.66678,132.66678,131.38312,113.79073,.78905916,-19.624063,65.089218,22.767422,22.767422,-122.3277,-105.75552,40.136166,-46.732079,99.9739,-40.409374,-40.409374,-80.348396,-104.99492,.0294047,2.2711754,1.0261297,2.2852004,8.5397539,8.5397539,12.334424,13.38092,5.2793503,0,8.5397539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,-100,-100,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,.609908917554332,.8637306369012974,0,0,1,0,0,0,0,0,.18616353,31.492716,-.52330673,.5986917,.49606299,.50607646,.3533107,.0042368155,.15587021,.093990408,.13044932,.14260229,.11985729,.091649011,.077266142,.049169362,.9856171,.0013379419,.0012264467,.0074701752,.014094613,1,0,0,1,0
MO 9,29027,29601,98.816833,140.21251,186.18588,198.0677,81.493622,81.493622,39.632652,76.364693,16.826744,44.617252,73.960045,-6.7851291,-6.7851357,-200,-93.279678,71.328316,94.772636,166.29907,137.63098,137.63098,90.996201,99.150902,-.023057491,-2.1107793,-3.2067657,-19.253277,28.371435,28.371435,30.840975,32.71991,29.506947,0,0,28.371435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100,-100,100,100,100,100,100,100,100,0,0,-100,100,100,0,0,0,0,0,0,0,.439679157495438,.8174049114535,0,0,1,0,0,0,0,0,.1389737,31.508884,-.3809312,.55116254,.4863438,.48162687,.41794336,.010621596,.15684639,.14136781,.16145808,.1562086,.10548006,.068512976,.04906049,.027768238,.91792178,.056591276,.0051513514,.0092479028,.065264396,1,0,0,1,0
MO 9,29029,29602,98.816833,140.21251,186.18588,198.0677,81.493622,81.493622,39.632652,76.364693,16.826744,44.617252,73.960045,-6.7851291,-6.7851357,-200,-93.279678,71.328316,94.772636,166.29907,137.63098,137.63098,90.996201,99.150902,.098559767,-2.5894046,-8.4690332,-8.7315798,26.947636,26.947636,34.240974,32.229012,29.506947,0,0,26.947636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100,-100,100,100,100,100,100,100,100,0,0,-100,100,100,0,0,0,0,0,0,0,.8071147831995722,2.116217586720467,0,0,1,0,0,0,0,0,.15276828,29.487434,-.84951454,.62095124,.56364477,.50004047,.45562756,.014304607,.12194003,.085584737,.1156514,.14641979,.15996869,.14868695,.089471266,.031874985,.97676176,.0025640333,.0028879112,.0093384795,.0038885942,1,0,0,1,0
MO 4,29029,29602,171.67969,12.825058,114.22391,111.98255,176.47427,176.47427,172.73553,173.44392,7.1054258,36.711056,48.703777,124.12189,124.12189,100.20519,112.619,57.739033,130.52681,73.579865,193.97829,193.97829,192.28743,192.13435,.098559767,-.03477931,-1.5544623,.90212822,18.712912,18.712912,25.529108,24.500862,21.592697,0,0,18.712912,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,-100,0,100,100,0,0,0,1,0,0,0,.8071147831995722,2.116217586720467,0,0,1,0,0,0,0,0,.15276828,29.487434,-.84951454,.62095124,.56364477,.50004047,.45562756,.014304607,.12194003,.085584737,.1156514,.14641979,.15996869,.14868695,.089471266,.031874985,.97676176,.0025640333,.0028879112,.0093384795,.059868012,1,0,0,1,0
MO 8,29031,25701,104.238,-163.76175,-69.374557,-97.744141,174.22244,174.22244,179.32826,174.37868,-200,-200,-199.9456,28.866192,28.866192,67.662689,78.752449,-200,-200,-200,97.704926,97.704926,145.79785,136.2984,.044692397,.6688416,1.9024312,-.65106153,-2.7258396,-2.7258396,-2.3294628,-3.5443425,-3.2190263,0,-2.7258396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,.9160566125109728,1.751817397773102,0,0,1,0,0,0,0,0,.22566292,29.617283,-.82222569,.67997545,.60972178,.51768011,.47838396,.013291019,.15128179,.15732317,.1360983,.14837028,.10615347,.071957842,.062524565,.040892087,.92134571,.052756466,.0074971248,.009083895,.11292851,1,0,0,1,0
MO 6,29033,26102,1.4674245,159.67981,86.586311,193.72609,132.66678,132.66678,131.38312,113.79073,.78905916,-19.624063,65.089218,22.767422,22.767422,-122.3277,-105.75552,40.136166,-46.732079,99.9739,-40.409374,-40.409374,-80.348396,-104.99492,.022382349,3.0543387,.69928169,.73825121,6.9147825,6.9147825,11.90455,11.380071,5.2793503,0,6.9147825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,-100,-100,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,.6624236640505394,1.644048583241696,0,0,1,0,0,0,0,0,.27601001,27.763367,-1.0483841,.64002848,.46923962,.51482743,.32699785,.0044725328,.1426349,.10179874,.12085561,.13835683,.11482742,.092464752,.09197861,.063004375,.96947008,.017209528,.0012639767,.007097715,.016583418,1,0,0,1,0
MO 8,29035,25702,104.238,-163.76175,-69.374557,-97.744141,174.22244,174.22244,179.32826,174.37868,-200,-200,-199.9456,28.866192,28.866192,67.662689,78.752449,-200,-200,-200,97.704926,97.704926,145.79785,136.2984,.05641517,.048577785,-.47832131,.41756034,-6.0807586,-6.0807586,-8.8931084,-3.4608364,-3.2190263,0,-6.0807586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,1.253134366198823,1.31390702714841,0,0,1,0,0,0,0,0,.25568897,29.309183,-1.0292118,.63436985,.50170726,.50900519,.3132104,.0025248274,.1472816,.10722101,.13179599,.14458846,.12775627,.10233967,.071200132,.036525838,.96599901,.00084160914,.001009931,.012119172,.0095502697,1,0,0,1,0
MO 4,29037,29502,171.67969,12.825058,114.22391,111.98255,176.47427,176.47427,165.98143,168.17429,7.1054258,36.711056,48.703777,124.12189,124.12189,110.38029,111.01545,57.739033,130.52681,73.579865,193.97829,193.97829,192.71712,192.03807,.10004199,2.5938272,1.6509831,7.6569171,30.164179,30.164179,45.595089,44.570019,21.592697,0,0,30.164179,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,-100,0,100,100,0,0,0,1,0,0,0,.3322128248750483,.6231029257893453,0,0,1,0,0,0,0,0,.12410665,33.579605,.3200911,.574076,.53471267,.51035428,.49006009,.015982069,.15425377,.10926765,.15650733,.15615407,.11312917,.074855037,.050528675,.031757053,.95623201,.014203576,.0048360378,.022121523,.060850266,1,0,0,1,0
MO 5,29037,29502,64.652077,166.95831,85.342148,63.506126,61.44405,61.444057,-200,-200,89.055527,-.94845772,10.435453,12.25769,12.257697,-200,-200,188.98248,86.861717,109.99393,163.35747,163.35747,-200,-200,.10004199,17.337927,2.331367,7.7060609,19.223127,19.223127,34.654037,33.628975,12.372151,0,0,19.223127,0,0,0,0,0,0,0,100,100,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-100,0,0,0,0,0,0,0,1,0,0,.3322128248750483,.6231029257893453,0,0,1,0,0,0,0,0,.12410665,33.579605,.3200911,.574076,.53471267,.51035428,.49006009,.015982069,.15425377,.10926765,.15650733,.15615407,.11312917,.074855037,.050528675,.031757053,.95623201,.014203576,.0048360378,.022121523,.066131957,1,0,0,1,0
